series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
01,06,251,ITEM,"Item 251: Tribune negatives including Harry Bridges and Charlie Fitzgibbon, September 1967",ON 161/Item 251,1294747,110374464,10 September 1967,1967-09-10 00:00:00,1967-09-10 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374464,http://archival.sl.nsw.gov.au/Details/archive/110374463,36,FL4546223|FL4546225|FL4546226|FL4546227|FL4546228|FL4546230|FL4546231|FL4546232|FL4546233|FL4546235|FL4546236|FL4546237|FL4546239|FL4546241|FL4546242|FL4546243|FL4546246|FL4546247|FL4546250|FL4546251|FL4546254|FL4546255|FL4546257|FL4546258|FL4546259|FL4546260|FL4546261|FL4546263|FL4546264|FL4546265|FL4546266|FL4546267|FL4546269|FL4546270|FL4546271|FL4546272,"Original negative sleeve titled: 10/9/67.|Includes:|Harry Bridges arrives at Mascot from the USA; Charlie Fitzgibbon, 10 September 1967, Rows 1-6.",,,"Bridges, Harry, 1901-|Fitzgibbon, Charlie, 1922-2001",
01,06,252,ITEM,"Item 252: Tribune negatives including Waterside Workers' Federation conference, September 1967",ON 161/Item 252,1294752,110374466,13 September 1967,1967-09-13 00:00:00,1967-09-13 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374466,http://archival.sl.nsw.gov.au/Details/archive/110374463,36,FL4547628|FL4547631|FL4547635|FL4547637|FL4547638|FL4547639|FL4547641|FL4547643|FL4547646|FL4547648|FL4547649|FL4547651|FL4547653|FL4547656|FL4547658|FL4547660|FL4547661|FL4547662|FL4547664|FL4547666|FL4547668|FL4547670|FL4547671|FL4547673|FL4547674|FL4547675|FL4547677|FL4547678|FL4547679|FL4547680|FL4547681|FL4547683|FL4547686|FL4547688|FL4547689|FL4547691,"Original negative sleeve titled: 13/9/67.|Includes:|Waterside Workers' Federation Federal Conference at the Federal Office. Prof. Jonathan Mirsky of Dartmouth College, USA at Mascot. Gordon Barton, 13 September 1967.",,conventions,Waterside Workers' Federation of Australia,
01,06,253,ITEM,"Item 253: Tribune negatives including Waterside Workers' Federation delegates function, September 1967",ON 161/Item 253,1294754,110374467,14 September 1967,1967-09-14 00:00:00,1967-09-14 00:00:00,32 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374467,http://archival.sl.nsw.gov.au/Details/archive/110374463,32,FL4546194|FL4546195|FL4546196|FL4546197|FL4546198|FL4546199|FL4546200|FL4546201|FL4546202|FL4546203|FL4546204|FL4546205|FL4546206|FL4546207|FL4546208|FL4546209|FL4546210|FL4546211|FL4546212|FL4546213|FL4546214|FL4546215|FL4546216|FL4546217|FL4546218|FL4546219|FL4546220|FL4546224|FL4546229|FL4546234|FL4546238|FL4546240,"Original negative sleeve titled: 13-15/9/67.|Includes:|Greg Goodwin, Waterside Workers' Federation objector to loading bombs for Vietnam. WWF delegates function. Jim Baird, Research officer for the Boilermakers and Blacksmiths Society. Jack Deverau, Chairman of the Federal Council Amalgamated Engineering Union, 14 September 1967.",,trade unionists|meetings,Waterside Workers' Federation of Australia,
01,06,254,ITEM,"Item 254: Tribune negatives including Meals On Wheels volunteers, student demonstration outside Queensland Tourist Bureau, and Municipal Workers Union meeting at Sydney Town Hall, September 1967",ON 161/Item 254,1294755,110374468,15-20 September 1967,1967-09-15 00:00:00,1967-09-20 00:00:00,34 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374468,http://archival.sl.nsw.gov.au/Details/archive/110374463,34,FL4550049|FL4550050|FL4550051|FL4550052|FL4550053|FL4550054|FL4550055|FL4550056|FL4550057|FL4550058|FL4550059|FL4550060|FL4550061|FL4550062|FL4550063|FL4550064|FL4550065|FL4550066|FL4550067|FL4550068|FL4550069|FL4550070|FL4550071|FL4550072|FL4550073|FL4550074|FL4550075|FL4550076|FL4550077|FL4550078|FL4550079|FL4550080|FL4550081|FL4550082,"Original negative sleeve titled: 15/9/67.|Includes:|Harry Bridges and Jim Herman at the workers canteen, Glebe Island. Meals On Wheels volunteers. Students demonstrating outside Queensland Tourist Bureau, 15 September 1967.|Municipal Workers Union meeting at Sydney Town Hall and demonstration at State Parliament opposing moves to alter city council boundaries, 20 September 1967.",,demonstrations|meetings|volunteers|university students,Meals On Wheels,
01,06,255,ITEM,"Item 255: Tribune negatives including Municipal Workers Union meeting and demonstration, September 1967",ON 161/Item 255,1294757,110374469,20-21 September 1967,1967-09-20 00:00:00,1967-09-21 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374469,http://archival.sl.nsw.gov.au/Details/archive/110374463,36,FL4550370|FL4550371|FL4550372|FL4550373|FL4550374|FL4550375|FL4550376|FL4550377|FL4550381|FL4550383|FL4550387|FL4550390|FL4550393|FL4550396|FL4550398|FL4550400|FL4550401|FL4550402|FL4550404|FL4550406|FL4550407|FL4550408|FL4550409|FL4550411|FL4550414|FL4550416|FL4550417|FL4550419|FL4550420|FL4550422|FL4550424|FL4550426|FL4550428|FL4550431|FL4550434|FL4550438,"Original negative sleeve titled: 21/9/67.|Includes:|Municipal Workers Union meeting at Sydney Town Hall and demonstration at State Parliament opposing moves to alter city council boundaries, 20 September 1967.|Ray Gietzelt, Federal Secretary of the Miscellaneous Workers' Union, at his office, Trades Hall. Youth Parliament at the Teachers Federation Auditorium, 21 September 1967, Row 6.",,meetings|demonstrations|trade unionists,,
01,06,256,ITEM,"Item 256: Tribune negatives including speakers at unidentified function, September 1967",ON 161/Item 256,1294759,110374471,21 September 1967,1967-09-21 00:00:00,1967-09-21 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374471,http://archival.sl.nsw.gov.au/Details/archive/110374463,36,FL4549833|FL4549838|FL4549840|FL4549842|FL4549843|FL4549844|FL4549846|FL4549848|FL4549852|FL4549854|FL4549859|FL4549862|FL4549865|FL4549867|FL4549869|FL4549870|FL4549873|FL4549876|FL4549878|FL4549880|FL4549885|FL4549887|FL4549890|FL4549892|FL4549895|FL4549898|FL4549902|FL4549906|FL4549909|FL4549911|FL4549913|FL4549918|FL4549920|FL4549922|FL4549923|FL4549926,"Original negative sleeve titled: 21/9/67.|Includes:|Speakers at unidentified function, 21 September 1967.",,meetings,,
01,06,257,ITEM,"Item 257: Tribune negatives including farewell luncheon for Kangaroos football team, and meeting alteration of city council boundaries in Sydney, September 1967",ON 161/Item 257,1294761,110374472,22 September 1967,1967-09-22 00:00:00,1967-09-22 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374472,http://archival.sl.nsw.gov.au/Details/archive/110374463,36,FL4546380|FL4546383|FL4546385|FL4546386|FL4546387|FL4546388|FL4546389|FL4546390|FL4546391|FL4546393|FL4546395|FL4546396|FL4546397|FL4546398|FL4546399|FL4546401|FL4546402|FL4546403|FL4546404|FL4546405|FL4546406|FL4546407|FL4546408|FL4546409|FL4546412|FL4546414|FL4546415|FL4546416|FL4546419|FL4546420|FL4546421|FL4546422|FL4546423|FL4546424|FL4546426|FL4546427,"Original negative sleeve titled: 22/9/67.|Includes:|Farewell luncheon for the Kangaroos football team at the New South Wales Leagues Club. Meeting at Sydney Town Hall regarding alteration of city council boundaries, 22 September 1967.",,meetings|footballers|lunches,,
01,06,258,ITEM,"Item 258: Tribune negatives including Colin Colborne, and President Giuseppe Saragat, September 1967",ON 161/Item 258,1294765,110374474,29-30 September 1967,1967-09-29 00:00:00,1967-09-30 00:00:00,34 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374474,http://archival.sl.nsw.gov.au/Details/archive/110374463,34,FL4546767|FL4546769|FL4546771|FL4546773|FL4546774|FL4546775|FL4546777|FL4546779|FL4546780|FL4546783|FL4546784|FL4546785|FL4546787|FL4546789|FL4546791|FL4546792|FL4546793|FL4546794|FL4546797|FL4546798|FL4546800|FL4546802|FL4546804|FL4546805|FL4546807|FL4546808|FL4546811|FL4546812|FL4546814|FL4546815|FL4546817|FL4546818|FL4546820|FL4546822,"Original negative sleeve titled: 29,30/9/67.|Includes:|Colin Colborne of the Printing and Kindred Industries Union, 27 September 1967, Row 1.|Statue of ""The Boxers"" at the Waverley entrance of Centennial Park. President Giuseppe Saragat of Italy at the Fiat Company with Harold Holt, 29 September 1967.|Roy Carroll, 29 September 1967, Row 5, nos. 4-6|Third Conference of the Australia Soviet Friendship Society, 30 September 1967.",,conventions|statues|politicians,"Saragat, Giuseppe|Holt, Harold, 1908-1967","Centennial Park (Sydney, N.S.W.)"
01,06,259,ITEM,"Item 259: Tribune negatives including the Third Conference of the Australia Soviet Friendship Society, and Labour Day March, Sydney, September-October 1967",ON 161/Item 259,1294768,110374475,September-October 1967,1967-09-30 00:00:00,1967-10-02 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374475,http://archival.sl.nsw.gov.au/Details/archive/110374463,36,FL4548774|FL4548775|FL4548776|FL4548777|FL4548778|FL4548779|FL4548780|FL4548781|FL4548782|FL4548783|FL4548784|FL4548785|FL4548786|FL4548787|FL4548788|FL4548789|FL4548790|FL4548791|FL4548792|FL4548793|FL4548794|FL4548795|FL4548796|FL4548797|FL4548798|FL4548799|FL4548800|FL4548801|FL4548802|FL4548803|FL4548804|FL4548805|FL4548806|FL4548807|FL4548808|FL4548809,"Original negative sleeve titled: 30/9, 1,2/10/67.|Includes:|Third Conference of the Australia Soviet Friendship Society: Prof. Irina Maniulova. Cricketers at Waverley Oval, 30 September 1967.|Amateur boxers training in the park and at McConnell's Gymnasium, and running in Victoria Park, Sydney, 1 October 1967.|Labour Day March; glamour shots of Sydney County Council girls taken with telephoto lens, 2 October 1967.",,conventions|boxers|cricketers|sports training|processions|posters & placards,,Waverley Park
01,06,260,ITEM,"Item 260: Tribune negatives including Labour Day March and Third Conference of the Australia Soviet Friendship Society, September-October 1967",ON 161/Item 260,1294772,110374477,September-October 1967,1967-09-30 00:00:00,1967-10-02 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110374477,http://archival.sl.nsw.gov.au/Details/archive/110374463,36,FL4549825|FL4549826|FL4549827|FL4549828|FL4549829|FL4549830|FL4549834|FL4549835|FL4549836|FL4549837|FL4549839|FL4549841|FL4549845|FL4549847|FL4549849|FL4549850|FL4549851|FL4549853|FL4549855|FL4549856|FL4549857|FL4549858|FL4549860|FL4549861|FL4549863|FL4549864|FL4549866|FL4549868|FL4549871|FL4549872|FL4549874|FL4549875|FL4549877|FL4549879|FL4549881|FL4549882,"Original negative sleeve titled: Bill Woods, Jim Stevens & Henry McCarthy, 2-10-67.|Includes:|Labour Day March, 2 October 1967.|Third Conference of the Australia Soviet Friendship Society: Prof. Irina Maniulova, 30 September 1967.",,conventions|processions|posters & placards|trade unionists,,
