series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
02,06,0251,ITEM,"Item 0251: Tribune negatives including Niki Simpson, Felicity Warren and Lorraine Jackson, August 1977",ON 160/Item 0251,1045352,110369473,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,22 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369473,http://archival.sl.nsw.gov.au/Details/archive/110369472,23,FL4510416|FL4510419|FL4510420|FL4510421|FL4510422|FL4510423|FL4510424|FL4510425|FL4510426|FL4510427|FL4510428|FL4510429|FL4510430|FL4510431|FL4510433|FL4510435|FL4510436|FL4510437|FL4510438|FL4510439|FL4510443|FL4510445|FL4510446,"Includes:|Niki Simpson|Right to work - Felicity Warren, August 1977|Niki Simpson, August 1977|Lorraine Jackson at Erskineville, August 1977|L. Jackson, Erskineville|Felicity Warren, August 1977",,women,,
02,06,0252,ITEM,"Item 0252: Tribune negatives including homes of the rich, August 1977 / photographed by L. Aarons [?]",ON 160/Item 0252,1045355,110369474,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369474,http://archival.sl.nsw.gov.au/Details/archive/110369472,36,FL4511376|FL4511377|FL4511378|FL4511379|FL4511380|FL4511381|FL4511382|FL4511383|FL4511384|FL4511385|FL4511386|FL4511387|FL4511388|FL4511389|FL4511390|FL4511391|FL4511392|FL4511393|FL4511394|FL4511395|FL4511396|FL4511397|FL4511398|FL4511399|FL4511400|FL4511401|FL4511402|FL4511403|FL4511404|FL4511405|FL4511406|FL4511407|FL4511408|FL4511409|FL4511410|FL4511411,"Includes:|Homes of the rich, 1 August 1977|Central Intelligence Agency, L. Aarons, photos, homes, 1.8.77|Original negative sleeve titled L. Aarons - CIA",,houses|portraits,,
02,06,0253,ITEM,"Item 0253: Tribune negatives including homes, August 1977 / photographed by L. Aarons [?]",ON 160/Item 0253,1045357,110369476,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,21 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369476,http://archival.sl.nsw.gov.au/Details/archive/110369472,21,FL4509391|FL4509399|FL4509401|FL4509403|FL4509405|FL4509406|FL4509408|FL4509409|FL4509410|FL4509411|FL4509412|FL4509413|FL4509414|FL4509415|FL4509416|FL4509417|FL4509418|FL4509419|FL4509420|FL4509421|FL4509422,"Includes:|Central Intelligence Agency, L. Aarons, photos?, honors, 1.8.77|Homes of the rich, August 1977|Original negative sleeve titled L. Aarons - CIA homes",,houses|roads & streets,,
02,06,0254,ITEM,"Item 0254: Tribune negatives including portraits photographed at New Hebrides and Vanuatu, August 1977",ON 160/Item 0254,1045358,110369477,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,39 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369477,http://archival.sl.nsw.gov.au/Details/archive/110369472,39,FL4509093|FL4509094|FL4509095|FL4509096|FL4509097|FL4509098|FL4509099|FL4509100|FL4509101|FL4509102|FL4509103|FL4509104|FL4509105|FL4509106|FL4509107|FL4509108|FL4509109|FL4509110|FL4509111|FL4509112|FL4509113|FL4509114|FL4509115|FL4509116|FL4509117|FL4509118|FL4509119|FL4509120|FL4509121|FL4509125|FL4509126|FL4509127|FL4509128|FL4509129|FL4509130|FL4509131|FL4509132|FL4509133|FL4509134,"Includes:|New Hebrides - D. Freny shots, August 1977|Vanuaaku (D. Freny), August 1977",,portraits,,
02,06,0255,ITEM,"Item 0255: Tribune negatives including portraits, buildings photographed in New Hebrides and Vanuatu, August 1977",ON 160/Item 0255,1045359,110369478,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369478,http://archival.sl.nsw.gov.au/Details/archive/110369472,38,FL4507918|FL4507925|FL4507927|FL4507930|FL4507932|FL4507934|FL4507935|FL4507937|FL4507938|FL4507940|FL4507941|FL4507943|FL4507945|FL4507946|FL4507948|FL4507954|FL4507960|FL4507961|FL4507963|FL4507965|FL4507967|FL4507969|FL4507970|FL4507972|FL4507973|FL4507974|FL4507975|FL4507976|FL4507977|FL4507978|FL4507979|FL4507980|FL4507981|FL4507982|FL4507983|FL4507984|FL4507985|FL4507986,"Includes:|Vanuaaku, August 1977|New Hebrides - D. Freny shots, August 1977|Original negative sleeve titled",,"portraits|buildings, structures & establishments",,
02,06,0256,ITEM,"Item 0256: Tribune negatives including social work demonstration, University of Sydney, New South Wales, August 1977",ON 160/Item 0256,1045365,110369482,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369482,http://archival.sl.nsw.gov.au/Details/archive/110369472,35,FL4508677|FL4508678|FL4508679|FL4508680|FL4508681|FL4508682|FL4508683|FL4508684|FL4508685|FL4508686|FL4508687|FL4508688|FL4508689|FL4508690|FL4508691|FL4508692|FL4508693|FL4508694|FL4508695|FL4508696|FL4508697|FL4508698|FL4508699|FL4508700|FL4508701|FL4508702|FL4508703|FL4508704|FL4508705|FL4508706|FL4508707|FL4508708|FL4508709|FL4508710|FL4508711,"Includes:|Fred Nichol, August 1977|Pollution, smoking chimney, August 1977|John Carrol, August 1977|Social work demonstration, Sydney University, August 1977|Sydney University social work demonstration, August 1977|Petra Kelley, August 1977",,demonstrations|welfare workers,,University of Sydney (N.S.W.)
02,06,0257,ITEM,"Item 0257: Tribune negatives including Aboriginal housing, [ca. 1976-1977?]",ON 160/Item 0257,1045366,110369483,ca. 1976-1977,1976-01-01 00:00:00,1977-12-31 00:00:00,12 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369483,http://archival.sl.nsw.gov.au/Details/archive/110369472,12,FL4508033|FL4508036|FL4508038|FL4508039|FL4508041|FL4508042|FL4508043|FL4508045|FL4508047|FL4508051|FL4508054|FL4508055,Includes:|Aboriginal housing (old shacks and foundations of new),,public housing|Aboriginal peoples (Australians),,
02,06,0258,ITEM,"Item 0258: Tribune negatives including uranium, Hiroshima Day demonstrations, Sydney, New South Wales, August 1977",ON 160/Item 0258,1045367,110369484,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369484,http://archival.sl.nsw.gov.au/Details/archive/110369472,37,FL4509846|FL4509848|FL4509849|FL4509851|FL4509853|FL4509857|FL4509862|FL4509864|FL4509865|FL4509867|FL4509869|FL4509870|FL4509873|FL4509875|FL4509877|FL4509878|FL4509880|FL4509882|FL4509884|FL4509886|FL4509894|FL4509897|FL4509899|FL4509900|FL4509901|FL4509902|FL4509903|FL4509904|FL4509905|FL4509906|FL4509907|FL4509908|FL4509909|FL4509913|FL4509917|FL4509923|FL4509926,"Includes:|Uranium / Hiroshima Day, Sydney f., August 1977",,uranium|demonstrations,,
02,06,0259,ITEM,"Item 0259: Tribune negatives including Guilfoyle demonstration, Wollongong, New South Wales, August 1977",ON 160/Item 0259,1045368,110369485,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,29 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369485,http://archival.sl.nsw.gov.au/Details/archive/110369472,29,FL4507736|FL4507737|FL4507738|FL4507739|FL4507740|FL4507741|FL4507742|FL4507743|FL4507744|FL4507745|FL4507746|FL4507747|FL4507748|FL4507749|FL4507750|FL4507751|FL4507752|FL4507753|FL4507754|FL4507755|FL4507756|FL4507757|FL4507758|FL4507759|FL4507760|FL4507761|FL4507762|FL4507763|FL4507764,"Includes:|Aileen Beaver, August 1977|Hans & Gretel child care, August 1977|Guilfoyle demonstration, Wollongong, August 1977",,demonstrations|demonstrators (political),,
02,06,0260,ITEM,"Item 0260: Tribune negatives including uranium, Hiroshima Day demonstrations, Melbourne, Victoria, August 1977",ON 160/Item 0260,1045369,110369486,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,18 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369486,http://archival.sl.nsw.gov.au/Details/archive/110369472,18,FL4507259|FL4507261|FL4507263|FL4507265|FL4507269|FL4507270|FL4507271|FL4507277|FL4507279|FL4507280|FL4507283|FL4507285|FL4507286|FL4507289|FL4507292|FL4507293|FL4507294|FL4507295,"Includes:|Uranium / Hiroshima Day, Melbourne, f., August 1977",,demonstrations|uranium|demonstrators (political),,
02,06,0261,ITEM,"Item 0261: Tribune negatives including uranium, Hiroshima Day demonstrations, Sydney, New South Wales, August 1977",ON 160/Item 0261,1045371,110369488,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369488,http://archival.sl.nsw.gov.au/Details/archive/110369472,35,FL4506904|FL4506905|FL4506906|FL4506907|FL4506908|FL4506909|FL4506910|FL4506911|FL4506912|FL4506913|FL4506914|FL4506916|FL4506917|FL4506919|FL4506921|FL4506922|FL4506923|FL4506924|FL4506925|FL4506927|FL4506928|FL4506930|FL4506931|FL4506933|FL4506935|FL4506937|FL4506939|FL4506940|FL4506941|FL4506942|FL4506943|FL4506944|FL4506945|FL4506946|FL4506948,"Includes:|Uranium / Hiroshima Day, Sydney youth, f., August 1977",,demonstrations|uranium|demonstrators (political),,
02,06,0262,ITEM,"Item 0262: Tribune negatives including uranium, Hiroshima Day demonstrations, South Australia, August 1977",ON 160/Item 0262,1045372,110369489,August 1977,1977-01-01 00:00:00,1977-12-31 00:00:00,20 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369489,http://archival.sl.nsw.gov.au/Details/archive/110369472,20,FL4506802|FL4506803|FL4506804|FL4506805|FL4506806|FL4506807|FL4506808|FL4506809|FL4506810|FL4506811|FL4506812|FL4506813|FL4506814|FL4506815|FL4506816|FL4506817|FL4506818|FL4506819|FL4506820|FL4506821,"Includes:|Uranium / Hiroshima Day, South Australia, f., August 1977",,demonstrations|uranium,,
