series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
03,03,0401,ITEM,"Item 0401: Tribune negatives including Land Rights Conference and Aboriginal Islander Dance Group, March 1979",ON 160/Item 0401,1045607,110369654,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,30 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369654,http://archival.sl.nsw.gov.au/Details/archive/110369617,30,FL4369222|FL4369223|FL4369224|FL4369225|FL4369226|FL4369227|FL4369228|FL4369229|FL4369230|FL4369231|FL4369232|FL4369233|FL4369234|FL4369235|FL4369236|FL4369237|FL4369238|FL4369239|FL4369240|FL4369241|FL4369242|FL4369243|FL4369244|FL4369245|FL4369246|FL4369247|FL4369248|FL4369249|FL4369250|FL4369251,"Includes:|Ted Thomas, film 2, frames 5-7, March 1979|Alan Sorrenson, film frame 12, March 1979|Kevin Gilbert, film 2, frames 8-9, March 1979|Land Rights Conference, March 1979|Marcia Langton, film 2, frame 10, March 1979|Delia Lowe, film 2, frame 4, March 1979|Mick Miller, NQLC film 1, frames 5-7, March 1979|Joe McGuinnes, film 1, frames 2, 3, March 1979|Ted Williams, film 2, frames 3, March 1979|Aboriginal Islander Dance Group, March 1979|Lawrence Dugong, Mornington Island, film ... 8,9, March 1979|Mauri Keane, film 2, frames 11, 12, March 1979|Original negative sleeve titled Land Rights [?] - March 1979",,conventions|land rights|Aboriginal peoples (Australians),,
03,03,0402,ITEM,"Item 0402: Tribune negatives including International Woman's Day, Sydney, March 1979",ON 160/Item 0402,1045628,110369670,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369670,http://archival.sl.nsw.gov.au/Details/archive/110369617,37,FL4368888|FL4368889|FL4368890|FL4368891|FL4368893|FL4368894|FL4368895|FL4368896|FL4368897|FL4368899|FL4368901|FL4368903|FL4368905|FL4368906|FL4368908|FL4368910|FL4368912|FL4368914|FL4368916|FL4368917|FL4368919|FL4368921|FL4368922|FL4368923|FL4368925|FL4368927|FL4368929|FL4368931|FL4368933|FL4368934|FL4368935|FL4368936|FL4368937|FL4368938|FL4368939|FL4368940|FL4368944,"Includes:|Vietnam painting (Dixon Street, Len Fox?), March 1979|Warwick Neilly, March 1979|International Woman's Day, Sydney, March 1979|Equal opportunities protest, Melbourne, March 1979|Abortion demonstration (anti-lusher?) Sydney, March 1979",,women|demonstrations,,
03,03,0403,ITEM,"Item 0403: Tribune negatives including McKinnon protest, Sydney, March 1979",ON 160/Item 0403,1045629,110369671,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,19 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369671,http://archival.sl.nsw.gov.au/Details/archive/110369617,24,FL4367834|FL4367837|FL4367840|FL4367841|FL4367842|FL4367844|FL4367846|FL4367848|FL4367850|FL4367853|FL4367855|FL4367856|FL4367858|FL4367859|FL4367860|FL4367862|FL4367864|FL4367868|FL4367871|FL4367872|FL4367875|FL4367876|FL4367877|FL4367879,"Includes:|Teacher-librarian strike, Sydney, March 1979|McKinnon protest, Sydney, March 1979|Vietnam (anti-China) demonstration, March 1979",,demonstrations|demonstrators (political),,
03,03,0404,ITEM,"Item 0404: Tribune negatives including Tribune readers and David Bell, March 1979",ON 160/Item 0404,1045630,110369672,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,33 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369672,http://archival.sl.nsw.gov.au/Details/archive/110369617,33,FL4370250|FL4370254|FL4370256|FL4370258|FL4370261|FL4370265|FL4370266|FL4370268|FL4370269|FL4370271|FL4370273|FL4370276|FL4370278|FL4370280|FL4370281|FL4370283|FL4370286|FL4370288|FL4370291|FL4370296|FL4370298|FL4370300|FL4370303|FL4370305|FL4370308|FL4370312|FL4370313|FL4370314|FL4370316|FL4370321|FL4370325|FL4370326|FL4370327,"Includes:|Tribune readers, March 1979|David Bell, March 1979",,newspapers|portraits,,
03,03,0405,ITEM,"Item 0405: Tribune negatives including newspaper sellers, March 1979",ON 160/Item 0405,1045631,110369673,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369673,http://archival.sl.nsw.gov.au/Details/archive/110369617,35,FL4371375|FL4371377|FL4371379|FL4371380|FL4371382|FL4371383|FL4371384|FL4371387|FL4371388|FL4371390|FL4371392|FL4371393|FL4371394|FL4371396|FL4371397|FL4371398|FL4371400|FL4371401|FL4371402|FL4371404|FL4371405|FL4371407|FL4371408|FL4371410|FL4371414|FL4371417|FL4371418|FL4371419|FL4371420|FL4371422|FL4371424|FL4371427|FL4371430|FL4371433|FL4371436,"Includes:|Tribune sellers, March 1979|Qantas picket, Sydney, March 1979|Gough Whitlam book launching, March 1979|Linley Berrie, March 1979",,newspapers|newspaper sellers,,
03,03,0406,ITEM,"Item 0406: Tribune negatives including International Woman's Day, March 1979",ON 160/Item 0406,1045632,110369674,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,20 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369674,http://archival.sl.nsw.gov.au/Details/archive/110369617,20,FL4370467|FL4370468|FL4370469|FL4370470|FL4370471|FL4370472|FL4370473|FL4370474|FL4370475|FL4370476|FL4370477|FL4370478|FL4370479|FL4370480|FL4370481|FL4370482|FL4370483|FL4370484|FL4370485|FL4370486,"Includes:|International Woman's Day, Wollongong, March 1979|International Woman's Day, Sydney, March 1979|International Woman's Day, Melbourne, March 1979",Women's rights--Australia.,women|demonstrations,,
03,03,0407,ITEM,"Item 0407: Tribune negatives including abortion demonstrations, Sydney New South Wales and Canberra, Australian Capital Territory, March 1979",ON 160/Item 0407,1045633,110369675,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,26 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369675,http://archival.sl.nsw.gov.au/Details/archive/110369617,26,FL4370057|FL4370059|FL4370061|FL4370064|FL4370065|FL4370070|FL4370073|FL4370075|FL4370077|FL4370078|FL4370081|FL4370083|FL4370087|FL4370089|FL4370090|FL4370092|FL4370094|FL4370096|FL4370098|FL4370100|FL4370101|FL4370102|FL4370108|FL4370111|FL4370114|FL4370116,"Includes:|Abortion demonstration (anti-Lusher?) Sydney, March 1979|Abortion demonstration (anti-Lusher?) Canberra, March 1979",,abortion|demonstrations,,
03,03,0408,ITEM,"Item 0408: Tribune negatives including Women's Liberation Conference and community health demonstration, Sydney, March 1979",ON 160/Item 0408,1045634,110369676,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,33 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369676,http://archival.sl.nsw.gov.au/Details/archive/110369617,33,FL4369016|FL4369020|FL4369022|FL4369025|FL4369027|FL4369029|FL4369031|FL4369033|FL4369035|FL4369038|FL4369040|FL4369042|FL4369044|FL4369046|FL4369048|FL4369050|FL4369052|FL4369053|FL4369055|FL4369057|FL4369059|FL4369061|FL4369062|FL4369064|FL4369068|FL4369069|FL4369070|FL4369075|FL4369080|FL4369081|FL4369082|FL4369085|FL4369087,"Includes:|Women's Liberation Conference, Sydney, March 1979|Grain silos dispute, Sydney, March 1979|Community health demonstration, Sydney, March 1979",,women|conventions|demonstrations,,
03,03,0409,ITEM,"Item 0409: Tribune negatives including Malaysian Air systems office picket, March 1979",ON 160/Item 0409,1045635,110369677,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369677,http://archival.sl.nsw.gov.au/Details/archive/110369617,37,FL4373969|FL4373971|FL4373972|FL4373973|FL4373974|FL4373975|FL4373976|FL4373977|FL4373978|FL4373979|FL4373980|FL4373981|FL4373985|FL4373987|FL4373988|FL4373990|FL4373992|FL4373994|FL4373997|FL4373999|FL4374001|FL4374002|FL4374004|FL4374008|FL4374038|FL4374042|FL4374044|FL4374045|FL4374047|FL4374049|FL4374050|FL4374051|FL4374053|FL4374055|FL4374057|FL4374058|FL4374060,"Includes:|Malaysian Air systems office picket, Sydney, March 1979|J. Reid's home, Warawee, March 1979|Aborigine, operation, March 1979",,workers|pickets,,
03,03,0410,ITEM,"Item 0410: Tribune negatives including unemployed demonstration and postal workers meeting, March 1979",ON 160/Item 0410,1045637,110369678,March 1979,1979-01-01 00:00:00,1979-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369678,http://archival.sl.nsw.gov.au/Details/archive/110369617,36,FL4372170|FL4372171|FL4372172|FL4372173|FL4372174|FL4372175|FL4372176|FL4372177|FL4372178|FL4372179|FL4372180|FL4372181|FL4372182|FL4372183|FL4372184|FL4372185|FL4372186|FL4372187|FL4372188|FL4372189|FL4372190|FL4372191|FL4372192|FL4372193|FL4372194|FL4372195|FL4372196|FL4372197|FL4372198|FL4372199|FL4372200|FL4372201|FL4372202|FL4372203|FL4372204|FL4372205,"Includes:|Anne Roberts, March 1979|Postal workers meeting, Sydney, March 1979|John McDade, March 1979|Marilyn  McCormack (Australia), March 1979|Unemployed demonstration, Adelaide, March 1979|Botany Mascot Action Group, March 1979|Belinda Burgess (Australia), March 1979|Dave Fowler (Australia), March 1979",,demonstrations|meetings|postal workers|unemployed people,,
