series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
04,,31,ITEM,"Item 31: Tribune negative of Brian Dunnett, 197-?",ON 162/Item 31,1045869,110369865,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,1 negative,http://archival.sl.nsw.gov.au/Details/archive/110369865,http://archival.sl.nsw.gov.au/Details/archive/110043817,1,FL4587999,Original envelope titled Brian Dunnet (P. E. Conf.),,,"Dunnett, Brian, 1943-",
04,,32,ITEM,"Item 32: Tribune negatives including election rally, Sydney, New South Wales 198-",ON 162/Item 32,1045875,110369872,198-,1980-01-01 00:00:00,1989-12-31 00:00:00,22 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369872,http://archival.sl.nsw.gov.au/Details/archive/110043817,22,FL4588802|FL4588806|FL4588808|FL4588810|FL4588812|FL4588813|FL4588815|FL4588817|FL4588818|FL4588819|FL4588820|FL4588821|FL4588825|FL4588829|FL4588832|FL4588834|FL4588839|FL4588840|FL4588842|FL4588844|FL4588846|FL4588847,"Includes:|Media interview with a man (with electoral maps in the background).|Rally, probably at Town Hall, Sydney.  Banners being held include Keating kicks the unemployed, Young Socialist League ; Parramatta Young Labor fight for a future ; and Make the bosses pay, vote 1 Labor.|Terrace house",,interviews|political rallies,,
04,,33,ITEM,"Item 33: Tribune negatives including Education Commission protest, 1985",ON 162/Item 33,1045878,110369874,1985,1985-01-01 00:00:00,1985-12-31 00:00:00,12 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369874,http://archival.sl.nsw.gov.au/Details/archive/110043817,12,FL4588583|FL4588584|FL4588587|FL4588589|FL4588591|FL4588592|FL4588593|FL4588595|FL4588596|FL4588597|FL4588599|FL4588601,"Includes:|Protesters holding placards including 'Remove the 62 days. Maternity leave is a right not a privilege' and 'Education Commission makes equal opportunity a farce!'.|Reception area, Minister for Education.|Posters advertising the opening of the movie Rambo First Blood Part II.",,posters & placards|film posters,,
04,,34,ITEM,"Item 34: Tribune negatives including posters for Women's Liberation events in Sydney, New South Wales, 1974",ON 162/Item 34,1045882,110369876,1974,1974-01-01 00:00:00,1974-12-31 00:00:00,18 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369876,http://archival.sl.nsw.gov.au/Details/archive/110043817,18,FL4589186|FL4589191|FL4589193|FL4589195|FL4589197|FL4589198|FL4589202|FL4589203|FL4589204|FL4589206|FL4589207|FL4589209|FL4589210|FL4589212|FL4589215|FL4589216|FL4589218|FL4589220,"Includes:|Posters for Women's Liberation events in Sydney including International Women's Day 1974 ; Parramatta Girls Prison protest ; Women's Liberation march ; and Concert 'She', Elizabethan Theatre, Newtown.|Office, possibly Women's Liberation.|Protest outside Sydney Hilton.",,posters & placards|offices|demonstrations,,
04,,35,ITEM,"Item 35: Tribune negatives including dock workers, 1964",ON 162/Item 35,1045886,110369879,1964,1964-01-01 00:00:00,1964-12-31 00:00:00,25 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369879,http://archival.sl.nsw.gov.au/Details/archive/110043817,25,FL4589725|FL4589726|FL4589727|FL4589728|FL4589729|FL4589730|FL4589731|FL4589732|FL4589733|FL4589734|FL4589735|FL4589736|FL4589737|FL4589738|FL4589739|FL4589740|FL4589741|FL4589742|FL4589743|FL4589744|FL4589745|FL4589746|FL4589747|FL4589748|FL4589749,Includes:|Dock workers loading or unloading fruit and vegetables onto a ship.|Portraits probably of ships' crew and women and children.|Posters including '5000 political prisoners in South Africa' and 'Boycott South African goods'.,,posters & placards|wharf labourers,,
04,,36,ITEM,"Item 36: Tribune negatives including man removing graffiti from wall, 197-?",ON 162/Item 36,1045894,110369883,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369883,http://archival.sl.nsw.gov.au/Details/archive/110043817,38,FL4588178|FL4588180|FL4588181|FL4588182|FL4588183|FL4588185|FL4588186|FL4588187|FL4588189|FL4588191|FL4588192|FL4588193|FL4588194|FL4588196|FL4588199|FL4588201|FL4588202|FL4588203|FL4588204|FL4588205|FL4588207|FL4588208|FL4588209|FL4588210|FL4588212|FL4588213|FL4588214|FL4588217|FL4588219|FL4588220|FL4588222|FL4588224|FL4588226|FL4588227|FL4588228|FL4588231|FL4588233|FL4588235,"Includes:|Copy negatives of posters[?] including 'Sex-sell strategy don't be screwed by sales-talk!' and 'ABC breaking with old ideas...history lesson school dictation', and printed publication.|Man removing graffiti on wall.",,graffiti,,
04,,37,ITEM,"Item 37: Tribune negatives including portrait of woman standing outside The Illawarra Handicapped Persons Trust, New South Wales, 197-?",ON 162/Item 37,1045897,110369885,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,16 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369885,http://archival.sl.nsw.gov.au/Details/archive/110043817,16,FL4587844|FL4587845|FL4587846|FL4587847|FL4587848|FL4587849|FL4587850|FL4587851|FL4587852|FL4587853|FL4587854|FL4587855|FL4587856|FL4587857|FL4587858|FL4587859,"Includes:|Woman standing outside The Illawarra Handicapped Persons Trust.|Weatherboard house.|Portraits of young woman and group of students.|Exterior of N.S.W. Department of Youth and Community Services, Illawarra Regional Office.",,,,Illawarra (N.S.W.)
04,,38,ITEM,"Item 38: Tribune negatives of Summary Offences Act protest, 197-?",ON 162/Item 38,1045901,110369888,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,7 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369888,http://archival.sl.nsw.gov.au/Details/archive/110043817,7,FL4588518|FL4588519|FL4588521|FL4588522|FL4588525|FL4588527|FL4588528,Original envelope inscribed:|Ann Stephen|(This strip was in the South Clifton colliery negatives: it doesn't relate to South Clifton but seems to be a Summary Offences Act protest. I'm getting some prints from the South Clifton negatives and will then return them)|Pete Thomas,,demonstrations,,
04,,40,ITEM,"Item 40: Tribune negatives including women's march, Melbourne, Victoria, and Tribune seller, ca. 1970-1989",ON 162/Item 40,1045909,110369891,ca. 1970-1989,1970-01-01 00:00:00,1989-12-31 00:00:00,34 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369891,http://archival.sl.nsw.gov.au/Details/archive/110043817,35,FL4589486|FL4589487|FL4589488|FL4589489|FL4589490|FL4589491|FL4589492|FL4589493|FL4589494|FL4589495|FL4589496|FL4589497|FL4589498|FL4589499|FL4589500|FL4589501|FL4589502|FL4589503|FL4589504|FL4589505|FL4589506|FL4589507|FL4589508|FL4589512|FL4589513|FL4589514|FL4589515|FL4589525|FL4589527|FL4589529|FL4589531|FL4589539|FL4589541|FL4589543|FL4589545,"Includes:|Tribune seller|Musical concert|Speaker (see also ON 162 / Item 39)|Women's march, Melbourne - banners being held include 'Victorian Refuge Womens Group' ; 'Medical Feminists' ; 'Women's right to work' ; 'Smash sexism!' ; and 'Free abortion on demand under Medibank'.",,demonstrations|musical events & activities|posters & placards|women,,
04,,41,ITEM,"Item 41: Tribune negatives including group with pamphlets titled Time to act for a new left party, 198-?",ON 162/Item 41,1045912,110369894,198-?,1980-01-01 00:00:00,1989-12-31 00:00:00,8 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369894,http://archival.sl.nsw.gov.au/Details/archive/110043817,8,FL4589672|FL4589674|FL4589676|FL4589677|FL4589678|FL4589679|FL4589682|FL4589687,Includes:|Group portraits of speakers seated at a table with pamphlets titled 'Time to act / For a new left party'.,,meetings,,
04,,42,ITEM,"Item 42: Tribune negatives of demonstration against Department of Family and Community Services, New South Wales, 1989",ON 162/Item 42,1045913,110369895,1989,1989-01-01 00:00:00,1989-12-31 00:00:00,22 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369895,http://archival.sl.nsw.gov.au/Details/archive/110043817,22,FL4589913|FL4589914|FL4589915|FL4589916|FL4589917|FL4589918|FL4589919|FL4589920|FL4589921|FL4589922|FL4589923|FL4589924|FL4589925|FL4589926|FL4589927|FL4589928|FL4589929|FL4589930|FL4589931|FL4589932|FL4589933|FL4589934,"Includes demonstration outside the Art Gallery of New South Wales, Sydney.  Banners and placards being held include 'Public Service Association of New South Wales defending workers rights' ; 'Chuck Chadwick' ; 'Child protection equals mission impossible' ; and 'N.S.W. Inc. axes services to children and families. First education now welfare! Stop cuts to F.A.C.S.'.",Demonstrations--New South Wales--Sydney.,posters & placards|banners,,Art Gallery of New South Wales
04,,43,ITEM,"Item 43: Tribune negatives of march in Sydney and Bondi Beach, New South Wales, 198-?",ON 162/Item 43,1045915,110369897,198-?,1980-01-01 00:00:00,1989-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369897,http://archival.sl.nsw.gov.au/Details/archive/110043817,38,FL4589043|FL4589044|FL4589045|FL4589046|FL4589047|FL4589048|FL4589049|FL4589050|FL4589051|FL4589052|FL4589053|FL4589054|FL4589055|FL4589056|FL4589057|FL4589058|FL4589059|FL4589060|FL4589061|FL4589062|FL4589063|FL4589064|FL4589065|FL4589066|FL4589067|FL4589068|FL4589069|FL4589070|FL4589071|FL4589072|FL4589073|FL4589074|FL4589075|FL4589076|FL4589077|FL4589078|FL4589079|FL4589080,"Includes|Bondi Beach, N.S.W.|Fish markets|March in Sydney, including along Elizabet Street.  Banners being held include 'Asia Pacific Peoples' forum for peace and development' ; 'Australian aid for Ireland NSW Branch - the spirit of freedom' ;|Camels behind banner 'Ships of the desert don't carry nuclear weapons'.",,,,Bondi Beach (N.S.W.)
04,,44,ITEM,"Item 44: Tribune negatives including woman bus driver, New South Wales and women's march, Melbourne, Victoria, 198-?",ON 162/Item 44,1045918,110369899,198-?,1980-01-01 00:00:00,1989-12-31 00:00:00,39 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369899,http://archival.sl.nsw.gov.au/Details/archive/110043817,39,FL4588404|FL4588406|FL4588407|FL4588408|FL4588410|FL4588411|FL4588412|FL4588414|FL4588415|FL4588416|FL4588417|FL4588418|FL4588419|FL4588420|FL4588422|FL4588428|FL4588429|FL4588431|FL4588434|FL4588435|FL4588436|FL4588437|FL4588439|FL4588441|FL4588443|FL4588444|FL4588446|FL4588448|FL4588449|FL4588450|FL4588452|FL4588453|FL4588454|FL4588456|FL4588457|FL4588458|FL4588460|FL4588461|FL4588463,"Includes:|Women's march, Melbourne, Victoria - banners being held include 'Medical Feminists' (see also ON 162/Item 40).|Female bus driver, N.S.W..|Copy negatives of Begum Habibullah, Atiya Begum, Mrs Iqbalunnisa Husain, B. A., and Lady Muhammad Shafi.",Bus drivers--New South Wales,banners|crowds|women,,
04,,45,ITEM,"Item 45: Tribune negatives possibly of Communist Party of Australia conference, 197-?",ON 162/Item 45,1045921,110369901,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369901,http://archival.sl.nsw.gov.au/Details/archive/110043817,38,FL4588145|FL4588147|FL4588150|FL4588153|FL4588157|FL4588160|FL4588162|FL4588163|FL4588164|FL4588165|FL4588169|FL4588172|FL4588179|FL4588184|FL4588188|FL4588190|FL4588195|FL4588197|FL4588198|FL4588200|FL4588206|FL4588211|FL4588215|FL4588216|FL4588218|FL4588221|FL4588223|FL4588225|FL4588229|FL4588230|FL4588232|FL4588234|FL4588236|FL4588239|FL4588240|FL4588241|FL4588246|FL4588249,Includes:|Speakers with banner in background 'CPA for socialism democracy liberation'.|Group portrait with banner in background 'Tribune A fighting paper...'.|Speakers with banner in foreground 'For a self-managed socialist republic CPA Communist Party of Australia'.,,meetings|banners|audiences,,
04,,46,ITEM,"Item 46: Tribune negatives including group portraits at restaurant, 198-?",ON 162/Item 46,1045923,110369903,198-?,1980-01-01 00:00:00,1989-12-31 00:00:00,17 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369903,http://archival.sl.nsw.gov.au/Details/archive/110043817,17,FL4588049|FL4588050|FL4588051|FL4588052|FL4588053|FL4588054|FL4588055|FL4588056|FL4588057|FL4588058|FL4588059|FL4588060|FL4588061|FL4588062|FL4588063|FL4588064|FL4588065,"Includes:|Group portraits at restaurant.|Meeting, possibly at Communist Party of Australia offices.",,"portraits|restaurants, cafes etc.|posters & placards",,
04,,47,ITEM,"Item 47: Tribune negatives including protest, Western Australia, 197-?",ON 162/Item 47,1045927,110369905,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,4 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369905,http://archival.sl.nsw.gov.au/Details/archive/110043817,4,FL4588550|FL4588551|FL4588552|FL4588553,Includes:|Protest outside Clerk of Courts office - placards being held include 'Seamans union members Aust. Pioneer support Pilbara strikers' and placards referring to 54B (see also ON 162/Item 48).,,posters & placards|demonstrations,,
04,,48,ITEM,"Item 48: Tribune negatives including protest, Western Australia, 197-?",ON 162/Item 48,1045933,110369909,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,4 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369909,http://archival.sl.nsw.gov.au/Details/archive/110043817,4,FL4588831|FL4588833|FL4588835|FL4588836,Includes:|Protest outside Clerk of Courts office (see also ON 162/Item 47).,,demonstrations,,
