series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
03,01,0301,ITEM,"Item 0301: Tribune negatives including uranium dump, Hunter Hill, New South Wales, January 1978",ON 160/Item 0301,1045443,110369530,January 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,20 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369530,http://archival.sl.nsw.gov.au/Details/archive/110369529,20,FL4365736|FL4365738|FL4365740|FL4365741|FL4365744|FL4365745|FL4365748|FL4365750|FL4365751|FL4365754|FL4365756|FL4365758|FL4365759|FL4365760|FL4365762|FL4365764|FL4365765|FL4365767|FL4365769|FL4365770,"Includes:|Hunter Hill uranium dump, January 1978|Marxist Summer School, January 1978|Uranium : Hunters Hill uranium dump, January 1978",,uranium|rubbish tips,,
03,01,0302,ITEM,"Item 0302: Tribune negatives including Tribune printing press, January 1978",ON 160/Item 0302,1045444,110369531,January 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,14 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369531,http://archival.sl.nsw.gov.au/Details/archive/110369529,14,FL4365345|FL4365346|FL4365347|FL4365348|FL4365349|FL4365350|FL4365351|FL4365352|FL4365353|FL4365354|FL4365355|FL4365356|FL4365357|FL4365358,"Includes:|Printing presses, Tribune, January 1978",,printing presses|printing machines,,
03,01,0303,ITEM,"Item 0303: Tribune negatives including inspection of waste and uranium demonstrations, Hunters Hill, New South Wales, January 1978",ON 160/Item 0303,1045445,110369532,January 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369532,http://archival.sl.nsw.gov.au/Details/archive/110369529,37,FL4366762|FL4366765|FL4366767|FL4366771|FL4366773|FL4366776|FL4366777|FL4366780|FL4366785|FL4366792|FL4366795|FL4366799|FL4366801|FL4366803|FL4366804|FL4366807|FL4366808|FL4366812|FL4366813|FL4366817|FL4366820|FL4366822|FL4366825|FL4366826|FL4366830|FL4366832|FL4366834|FL4366838|FL4366846|FL4366849|FL4366852|FL4366857|FL4366863|FL4366870|FL4366882|FL4366884|FL4366891,"Includes:|Janna Thomson, January 1978|Hunters Hill, union inspection of waste etc., January 1978|Hunters Hill, demonstration over waste, January 1978|George Wells at Hunters Hill uranium demonstration, January 1978|Harry Delaney at Hunters Hill uranium demonstration, January 1978",,demonstrations|uranium,,
03,01,0305,ITEM,"Item 0305: Tribune negatives including seamen stop-work demonstration over Utah, February 1978",ON 160/Item 0305,1045446,110369533,February 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,39 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369533,http://archival.sl.nsw.gov.au/Details/archive/110369529,39,FL4365924|FL4365927|FL4365928|FL4365932|FL4365935|FL4365937|FL4365939|FL4365940|FL4365941|FL4365946|FL4365949|FL4365950|FL4365952|FL4365954|FL4365956|FL4365959|FL4365962|FL4365965|FL4365966|FL4365967|FL4365968|FL4365971|FL4365972|FL4365976|FL4365978|FL4365979|FL4365980|FL4365981|FL4365982|FL4365983|FL4365984|FL4365985|FL4365986|FL4365987|FL4365988|FL4365989|FL4365990|FL4365991|FL4365992,"Includes:|Seamen - stopwork over UTAH, February 1978|UTAH - seamen's stop work, February 1978",,demonstrations|merchant seamen,,
03,01,0306,ITEM,"Item 0306: Tribune negatives including anti abortion demonstration at CHOGRM and band Multi Ethnic Boite, January-February 1978",ON 160/Item 0306,1045447,110369534,January-February 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,29 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369534,http://archival.sl.nsw.gov.au/Details/archive/110369529,29,FL4364582|FL4364583|FL4364585|FL4364587|FL4364590|FL4364591|FL4364592|FL4364593|FL4364594|FL4364595|FL4364596|FL4364597|FL4364598|FL4364599|FL4364600|FL4364601|FL4364602|FL4364603|FL4364604|FL4364605|FL4364606|FL4364607|FL4364608|FL4364609|FL4364610|FL4364611|FL4364612|FL4364613|FL4364614,"Includes:|UTAH, seamen's stop-work, February 1978|Seamen stop-work over UTAH, February 1978|Multi Ethnic Boite - band, February 1978|Muldoon - anti abortion demonstration at CHOGRM, February 1978|Abortion demonstration - against Pegg Muldoon at CHOGRM, January 1978",,bands|demonstrations|abortion,,
03,01,0307,ITEM,"Item 0307: Tribune negatives including Australian Council of Trade Unions Conference on Uranium, February 1978",ON 160/Item 0307,1045450,110369536,February 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,34 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369536,http://archival.sl.nsw.gov.au/Details/archive/110369529,34,FL4366920|FL4366921|FL4366922|FL4366924|FL4366925|FL4366926|FL4366927|FL4366928|FL4366930|FL4366931|FL4366932|FL4366934|FL4366935|FL4366936|FL4366937|FL4366938|FL4366939|FL4366941|FL4366942|FL4366943|FL4366944|FL4366945|FL4366946|FL4366948|FL4366950|FL4366951|FL4366953|FL4366954|FL4366956|FL4366957|FL4366958|FL4366960|FL4366961|FL4366962,"Includes:|Uranium - Australian Council of Trade Unions, Federal Unions Conference, February 1978|Australian Council of Trade Unions, Special Unions Conference on Uranium, February 1978",,conventions|uranium,,
03,01,0308,ITEM,"Item 0308: Tribune negatives including Australian Council of Trade Unions Conference on Uranium, February 1978",ON 160/Item 0308,1045451,110369537,February 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,8 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369537,http://archival.sl.nsw.gov.au/Details/archive/110369529,8,FL4364045|FL4364046|FL4364047|FL4364048|FL4364049|FL4364050|FL4364051|FL4364055,"Includes:|Uranium - ACTU Federal Unions Conference, February 1978|ACTU - Special Unions Conference on Uranium, February 1978",,conventions|men,,
03,01,0309,ITEM,"Item 0309: Tribune negatives including Secretary of Works building, Sydney, New South Wales, March 1978",ON 160/Item 0309,1045452,110369538,March 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,26 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369538,http://archival.sl.nsw.gov.au/Details/archive/110369529,26,FL4367007|FL4367008|FL4367009|FL4367010|FL4367011|FL4367012|FL4367013|FL4367014|FL4367015|FL4367016|FL4367017|FL4367018|FL4367019|FL4367020|FL4367021|FL4367022|FL4367023|FL4367024|FL4367025|FL4367026|FL4367027|FL4367028|FL4367029|FL4367030|FL4367031|FL4367032,"Includes:|Sandra Wilson demonstration (old)|Martin Hurst, March 1978|Secretary of Works building, Sydney, March 1978|Greg Schofield, March 1978",,city & town buildings,,
03,01,0310,ITEM,"Item 0310: Tribune negatives including unemployed, disabled peoples and charities on streets, March 1978",ON 160/Item 0310,1045453,110369539,March 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,22 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369539,http://archival.sl.nsw.gov.au/Details/archive/110369529,22,FL4366797|FL4366798|FL4366800|FL4366802|FL4366805|FL4366806|FL4366809|FL4366810|FL4366811|FL4366814|FL4366815|FL4366816|FL4366818|FL4366819|FL4366821|FL4366823|FL4366824|FL4366827|FL4366828|FL4366829|FL4366831|FL4366833,"Includes:|Pam & Chris (front page 01/02/1978), 1 March 1978|Unemployed, Pam & Chris, Wayne and Mark etc., March 1978|Disabled begging on streets, March 1978|Chris & Pam (front page 01/03/78), March 1978|Begging, charities on streets, March 1978",,unemployed people|disabled people|charitable organisations,,
03,01,0311,ITEM,"Item 0311: Tribune negatives including Maori land rights and Queensland solidarity demonstrations, Sydney, New South Wales, March 1978",ON 160/Item 0311,1045463,110369543,March 1978,1978-01-01 00:00:00,1978-12-31 00:00:00,28 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369543,http://archival.sl.nsw.gov.au/Details/archive/110369529,28,FL4365488|FL4365490|FL4365491|FL4365493|FL4365497|FL4365500|FL4365503|FL4365505|FL4365506|FL4365507|FL4365508|FL4365509|FL4365510|FL4365514|FL4365516|FL4365518|FL4365519|FL4365521|FL4365522|FL4365523|FL4365524|FL4365526|FL4365527|FL4365532|FL4365534|FL4365535|FL4365536|FL4365538,"Includes:|Unemployed - Pam & Chris, Wayne and Mark etc., March 1978|Wayne Williams, unemployed, March 1978|Queensland solidarity demonstration, Sydney, March 1978|Maori land rights demonstration, Sydney, March 1978|Land rights - Maori demonstration, Sydney, March 1978|McDonalds hamburgers - Carlingford, March 1978|Mark Edmunds, unemployed, March 1978",,demonstrations|land rights|Maoris,,
