series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
02,03,0101,ITEM,"Item 0101: Tribune negatives including Communist Party of Australia Women's Collective and Cattai, New South Wales, January-April 1976",ON 160/Item 0101,1043499,110369262,January-April 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369262,http://archival.sl.nsw.gov.au/Details/archive/110369261,38,FL4502060|FL4502061|FL4502062|FL4502069|FL4502070|FL4502071|FL4502073|FL4502075|FL4502076|FL4502078|FL4502079|FL4502080|FL4502081|FL4502083|FL4502085|FL4502088|FL4502090|FL4502091|FL4502092|FL4502094|FL4502095|FL4502096|FL4502097|FL4502099|FL4502101|FL4502102|FL4502107|FL4502108|FL4502109|FL4502110|FL4502112|FL4502113|FL4502114|FL4502115|FL4502116|FL4502117|FL4502118|FL4502119,"Includes:|Carol Jobson (at women's collective)|House verandah (Cattai)|Faye's place at Cattai|Elections, New South Wales, 1976, posters|Melville camping, April 1976|Botany Bay protest|Communist Party of Australia Women's Collective, Minto, January 1976|Cous (Kangaroo Valley)|Pat Vort-Ronald at Women's Collective|Margot Oliver (at Women's Collective), see also, Women's Film Workshop 788",,women|portraits,,
02,03,0102,ITEM,"Item 0102: Tribune negatives including nurses outside Parliament House, April 1976",ON 160/Item 0102,1043500,110369263,April 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,28 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369263,http://archival.sl.nsw.gov.au/Details/archive/110369261,28,FL4506346|FL4506347|FL4506348|FL4506350|FL4506351|FL4506352|FL4506353|FL4506354|FL4506355|FL4506356|FL4506357|FL4506358|FL4506359|FL4506360|FL4506361|FL4506362|FL4506363|FL4506364|FL4506365|FL4506366|FL4506367|FL4506368|FL4506369|FL4506370|FL4506371|FL4506372|FL4506374|FL4506375,"Includes:|Kath McLean|Nurses outside Parliament House|Peter Cockcroft|Wendy Bacon||Forest Lodge School demonstration|Forest Lodge pub (Tribune)|Judy Mundey, April 1976|Original negative sleeve titled Peter & [?] Forest Lodge",,portraits|nurses|demonstrations,"Mundey, Judith Ann, 1944-",
02,03,0103,ITEM,"Item 0103: Tribune negatives including trade union delegation and pensioners in Canberra, Australian Capital Territory, February 1976",ON 160/Item 0103,1043501,110369264,February 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,32 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369264,http://archival.sl.nsw.gov.au/Details/archive/110369261,32,FL4504646|FL4504650|FL4504654|FL4504656|FL4504658|FL4504659|FL4504661|FL4504662|FL4504665|FL4504666|FL4504668|FL4504669|FL4504670|FL4504671|FL4504675|FL4504676|FL4504678|FL4504680|FL4504683|FL4504684|FL4504685|FL4504689|FL4504690|FL4504693|FL4504695|FL4504696|FL4504697|FL4504700|FL4504701|FL4504703|FL4504705|FL4504708,"Includes:|Canberra, trade union delegation|Sue Ryan, Senator|Pensioners (Canberra)|Original negative sleeve titled Canberra 17.2.76",,trade delegations|pensioners|portraits,,
02,03,0104,ITEM,"Item 0104: Tribune negatives including nurses march and abortion demonstration, ca. 1976",ON 160/Item 0104,1043503,110369266,ca. 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,26 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369266,http://archival.sl.nsw.gov.au/Details/archive/110369261,26,FL4502890|FL4502891|FL4502892|FL4502893|FL4502894|FL4502895|FL4502896|FL4502897|FL4502898|FL4502899|FL4502900|FL4502901|FL4502902|FL4502903|FL4502904|FL4502905|FL4502906|FL4502907|FL4502908|FL4502909|FL4502910|FL4502911|FL4502912|FL4502913|FL4502914|FL4502915,Includes:|Nurses march (ogs)|Buses|Abe David|Abortion demonstration (Liverpool)|Original negative sleeve titled Abortion,,demonstrations|nurses|abortion,,
02,03,0105,ITEM,"Item 0105: Tribune negatives including radio station 2JJ and Glebe, February-April 1976",ON 160/Item 0105,1043504,110369267,February-April 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,25 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369267,http://archival.sl.nsw.gov.au/Details/archive/110369261,25,FL4503005|FL4503007|FL4503009|FL4503011|FL4503013|FL4503016|FL4503019|FL4503021|FL4503023|FL4503025|FL4503028|FL4503030|FL4503031|FL4503032|FL4503033|FL4503037|FL4503038|FL4503039|FL4503040|FL4503042|FL4503043|FL4503045|FL4503046|FL4503048|FL4503049,"Includes:|Edna Ryan, April 1976|Original negative sleeve titled 2JJ & Glebe, Feb 76",,radio stations|women,,
02,03,0106,ITEM,"Item 0106: Tribune negatives including abortion meeting, April 1976",ON 160/Item 0106,1043505,110369268,April 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,32 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369268,http://archival.sl.nsw.gov.au/Details/archive/110369261,32,FL4502452|FL4502454|FL4502455|FL4502458|FL4502460|FL4502462|FL4502465|FL4502468|FL4502470|FL4502472|FL4502475|FL4502477|FL4502478|FL4502480|FL4502482|FL4502483|FL4502485|FL4502486|FL4502488|FL4502491|FL4502494|FL4502497|FL4502499|FL4502501|FL4502503|FL4502506|FL4502507|FL4502509|FL4502515|FL4502517|FL4502518|FL4502523,"Includes:|Jackie Weaver, April 1976|Julie Rigg, April 1976|Anne Summers, April 1976|Abortion, LADC public meeting, April 1976|Kay Ferrington, April 1976|Fran Jelley, 28 April 1976",,abortion|meetings|women,,
02,03,0107,ITEM,"Item 0107: Tribune negatives including International Women's Day, 1976",ON 160/Item 0107,1043520,110369273,1976,1976-01-01 00:00:00,1976-12-31 00:00:00,19 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369273,http://archival.sl.nsw.gov.au/Details/archive/110369261,19,FL4503453|FL4503456|FL4503461|FL4503466|FL4503467|FL4503469|FL4503472|FL4503473|FL4503474|FL4503475|FL4503476|FL4503477|FL4503478|FL4503479|FL4503480|FL4503481|FL4503482|FL4503483|FL4503484,"Includes:|International Women's Day, 1976|Sekai Holland",Women's rights--New South Wales.,women|portraits,,
02,03,0108,ITEM,"Item 0108: Tribune negatives including Aboriginal demonstration and Garden Island meeting, Sydney, New South Wales, May 1976",ON 160/Item 0108,1043522,110369274,May 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,45 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369274,http://archival.sl.nsw.gov.au/Details/archive/110369261,45,FL4503302|FL4503303|FL4503304|FL4503305|FL4503306|FL4503307|FL4503308|FL4503309|FL4503310|FL4503311|FL4503312|FL4503313|FL4503314|FL4503315|FL4503316|FL4503317|FL4503318|FL4503319|FL4503320|FL4503321|FL4503322|FL4503323|FL4503324|FL4503325|FL4503326|FL4503327|FL4503328|FL4503329|FL4503330|FL4503331|FL4503332|FL4503333|FL4503334|FL4503335|FL4503336|FL4503337|FL4503338|FL4503339|FL4503340|FL4503341|FL4503342|FL4503343|FL4503344|FL4503345|FL4503346,"Includes:|Garden Island meeting, May 1976|Aboriginal demonstration, News Limited, May 1976|Communist Party of Australia, Sue|Don't park here - or else|Crane|Cats (Shandy & Tiny) & squeaker|Pat Clancy at Garden Island, May 1976|Janet Oaken, May 1976|Heather Robb, May 1976|Ande Reese|Train driver - Janet Oaken",,demonstrations|Aboriginal peoples (Australians)|meetings|portraits,,
02,03,0109,ITEM,"Item 0109: Tribune negatives including South Sydney Women's Center and Scarlet Woman Collective in Sydney, New South Wales, April-May 1976",ON 160/Item 0109,1043523,110369275,April-May 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,50 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369275,http://archival.sl.nsw.gov.au/Details/archive/110369261,50,FL4502318|FL4502319|FL4502320|FL4502321|FL4502322|FL4502323|FL4502324|FL4502325|FL4502326|FL4502327|FL4502328|FL4502329|FL4502330|FL4502331|FL4502332|FL4502336|FL4502341|FL4502343|FL4502347|FL4502349|FL4502354|FL4502355|FL4502357|FL4502369|FL4502371|FL4502373|FL4502374|FL4502375|FL4502376|FL4502379|FL4502381|FL4502383|FL4502387|FL4502389|FL4502391|FL4502394|FL4502396|FL4502399|FL4502401|FL4502403|FL4502405|FL4502406|FL4502407|FL4502409|FL4502410|FL4502411|FL4502412|FL4502414|FL4502416|FL4502418,"Includes:|Julie Rigg (media winner, May 1976)|Anne Roberts (mirror) 1976|School photo|Margot Oliver, May 1976|South Sydney Women's Center, April 1976|Scarlet Woman Collective, Sydney, 30 May 1976|Cats (Shandy & Tiny) & squeaker|Laurie Carmichael, May 1976|Martha Ansara, May 1976 (media)|Gladstone Street Open House party Mgg|Fairleigh Arnold, May 1976|Media women, May 1976",,women|portraits,"Carmichael, Laurie",
02,03,0110,ITEM,"Item 0110: Tribune negatives including train drivers demonstration, May 1976",ON 160/Item 0110,1043525,110369276,May 1976,1976-01-01 00:00:00,1976-12-31 00:00:00,16 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369276,http://archival.sl.nsw.gov.au/Details/archive/110369261,16,FL4501801|FL4501802|FL4501803|FL4501804|FL4501805|FL4501806|FL4501807|FL4501808|FL4501809|FL4501810|FL4501811|FL4501812|FL4501813|FL4501814|FL4501815|FL4501816,"Includes:|Oaken demonstration 27 May|Train driver, demonstration, May 1976|Sussex, hotel, proprietor",,engine-drivers|demonstrations|women,,
