series_number,part_number,item_number,level,title,call_number,object_number,priref,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
02,01,0011,ITEM,"Item 0011: Tribune negatives including Quilapayun and Jeannie Lewis, July 1975",ON 160/Item 0011,1038192,110369139,July 1975,1975-01-01 00:00:00,1975-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369139,http://archival.sl.nsw.gov.au/Details/archive/110368842,37,FL4487391|FL4487392|FL4487393|FL4487394|FL4487395|FL4487396|FL4487397|FL4487398|FL4487399|FL4487400|FL4487401|FL4487402|FL4487403|FL4487404|FL4487405|FL4487406|FL4487407|FL4487408|FL4487409|FL4487410|FL4487411|FL4487412|FL4487413|FL4487414|FL4487415|FL4487416|FL4487417|FL4487418|FL4487419|FL4487423|FL4487424|FL4487425|FL4487428|FL4487430|FL4487431|FL4487432|FL4487434,"Includes:|Quilapayun, July 1975|Joan Jara, July 1975|Jeannie Lewis with Quilapayun and at Balmain, July 1975|Original negative sleeve titled Quilapayun & Jeannie Lewis, July 1975",Women musicians--Australia.|Musicians--20th century.,portraits,"Lewis, Jeannie.",
02,01,0012,ITEM,"Item 0012: Tribune negatives including Women's Community Health Centre, Leichhardt, New South Wales and demonstrations, 1974-1975",ON 160/Item 0012,1038198,110369145,1974-1975,1974-01-01 00:00:00,1975-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369145,http://archival.sl.nsw.gov.au/Details/archive/110368842,36,FL4488151|FL4488152|FL4488153|FL4488154|FL4488155|FL4488156|FL4488157|FL4488158|FL4488159|FL4488160|FL4488161|FL4488162|FL4488163|FL4488164|FL4488165|FL4488166|FL4488167|FL4488168|FL4488169|FL4488170|FL4488171|FL4488172|FL4488173|FL4488174|FL4488175|FL4488179|FL4488180|FL4488181|FL4488182|FL4488184|FL4488186|FL4488189|FL4488191|FL4488192|FL4488194|FL4488195,"Includes:|Unemployed Women's Centre march, December 1974|Leichhardt Women's Community Health Centre|Balmain Containers demonstration|Original negative sleeve titled Leichhardt, Balmain February 75, unemployment, U.E.women's march December 1974 (further annotation on original sleeve is illegible)",Demonstrations--New South Wales--Sydney--Pictorial works|Women's health services--New South Wales--Sydney.,portraits|community health centres|women,,
02,01,0013,ITEM,"Item 0013: Tribune negatives including Communist Party of Australia Congress and Sydney Harbour, New South Wales, September 1974",ON 160/Item 0013,1038199,110369146,September 1974,1974-01-01 00:00:00,1974-12-31 00:00:00,82 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369146,http://archival.sl.nsw.gov.au/Details/archive/110368842,82,FL4488178|FL4488183|FL4488185|FL4488187|FL4488188|FL4488190|FL4488193|FL4488196|FL4488199|FL4488201|FL4488203|FL4488206|FL4488210|FL4488213|FL4488216|FL4488219|FL4488222|FL4488225|FL4488229|FL4488235|FL4488240|FL4488243|FL4488250|FL4488254|FL4488261|FL4488263|FL4488265|FL4488268|FL4488270|FL4488274|FL4488276|FL4488278|FL4488280|FL4488282|FL4488284|FL4488286|FL4488287|FL4488289|FL4488291|FL4488294|FL4488297|FL4488299|FL4488302|FL4488304|FL4488306|FL4488308|FL4488309|FL4488310|FL4488311|FL4488312|FL4488316|FL4488317|FL4488318|FL4488319|FL4488320|FL4488322|FL4488324|FL4488326|FL4488328|FL4488330|FL4488334|FL4488336|FL4488337|FL4488339|FL4488341|FL4488342|FL4488346|FL4488349|FL4488351|FL4488353|FL4488355|FL4488356|FL4488358|FL4488360|FL4488361|FL4488364|FL4488366|FL4488368|FL4488370|FL4488371|FL4488373|FL4488374,"Includes:|Communist Party of Australia congress, 1974|Vietnamese men, Communist Party of Australia Congress|Ships and tugs on Sydney Harbour|Ferries off Peacock Park, September 1974|Alison Hughes, see henceforth : A. Lyssa|Meryl Hermann, September 1974|Original negative sleeve titled Anne, harbour, Meryl, cats, September 74",Vietnamese--Australia,portraits|cats|ferries|conventions|women,,Sydney Harbour (N.S.W.)
02,01,0014,ITEM,"Item 0014: Tribune negatives including women's conference on train, October 1974 / photographed by Anne",ON 160/Item 0014,1038205,110369152,October 1974,1974-01-01 00:00:00,1974-12-31 00:00:00,28 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369152,http://archival.sl.nsw.gov.au/Details/archive/110368842,28,FL4497025|FL4497026|FL4497027|FL4497028|FL4497029|FL4497030|FL4497031|FL4497032|FL4497033|FL4497034|FL4497035|FL4497036|FL4497037|FL4497038|FL4497039|FL4497040|FL4497041|FL4497042|FL4497043|FL4497044|FL4497045|FL4497046|FL4497047|FL4497048|FL4497049|FL4497050|FL4497051|FL4497052,"Includes:|Female Soc[?] conference on train|Meryl Hermann on train|Christine O'Sullivan Female Soc[?] on train|Original negative sleeve titled Train Melb[?] Sydney after Female Soc[?] Conference, also W/H photo, Anne, October 7 1974",,portraits|women|conventions,,
02,01,0015,ITEM,"Item 0015: Tribune negatives including Timor and Timor demonstration, 1974-1975 / photographed by Denis",ON 160/Item 0015,1038207,110369154,1974-1975,1974-01-01 00:00:00,1975-12-31 00:00:00,12 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369154,http://archival.sl.nsw.gov.au/Details/archive/110368842,49,FL4498095|FL4498096|FL4498097|FL4498098|FL4498099|FL4498100|FL4498101|FL4498102|FL4498103|FL4498104|FL4498105|FL4498106|FL4498107|FL4498108|FL4498109|FL4498110|FL4498111|FL4498112|FL4498113|FL4498114|FL4498115|FL4498116|FL4498117|FL4498118|FL4498119|FL4498120|FL4498121|FL4498122|FL4498123|FL4498124|FL4498125|FL4498126|FL4498127|FL4498128|FL4498129|FL4498130|FL4498131|FL4498132|FL4498133|FL4498134|FL4498135|FL4498136|FL4498137|FL4498138|FL4498139|FL4498140|FL4498141|FL4498142|FL4498143,"Includes:|Timor|Original negative sleeve titled Timor, Oct 1974, also Timor demonstration Mar 4 1975, Denis|International Womens Day demonstration",,portraits|demonstrations|women,,
02,01,0016,ITEM,"Item 0016: Tribune negatives including Margaret McLachlan and White Bay, New South Wales, April-May 1975",ON 160/Item 0016,1038212,110369158,April-May 1975,1975-01-01 00:00:00,1975-12-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369158,http://archival.sl.nsw.gov.au/Details/archive/110368842,35,FL4490091|FL4490113|FL4490117|FL4490119|FL4490121|FL4490123|FL4490126|FL4490130|FL4490144|FL4490145|FL4490146|FL4490147|FL4490148|FL4490149|FL4490150|FL4490151|FL4490152|FL4490153|FL4490154|FL4490155|FL4490156|FL4490157|FL4490158|FL4490159|FL4490160|FL4490161|FL4490162|FL4490163|FL4490164|FL4490165|FL4490166|FL4490167|FL4490168|FL4490169|FL4490173,"Includes:|Balmain Thames Street interior|White Bay|Margaret McLachlan|Original negative sleeve titled White Bay & Margaret McLachlan, April - May 1975",,portraits|women,,White Bay (N.S.W.)
02,01,0017,ITEM,"Item 0017: Tribune negatives including Women in Education conference, and Paddy's Market, Sydney, New South Wales, October 1974 / photographed by Anne",ON 160/Item 0017,1038213,110369159,October 1974,1974-01-01 00:00:00,1974-12-31 00:00:00,39 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369159,http://archival.sl.nsw.gov.au/Details/archive/110368842,39,FL4498466|FL4498469|FL4498473|FL4498476|FL4498478|FL4498480|FL4498482|FL4498484|FL4498486|FL4498488|FL4498489|FL4498490|FL4498493|FL4498494|FL4498496|FL4498498|FL4498500|FL4498502|FL4498504|FL4498506|FL4498508|FL4498511|FL4498512|FL4498515|FL4498516|FL4498517|FL4498519|FL4498520|FL4498521|FL4498522|FL4498524|FL4498526|FL4498529|FL4498531|FL4498534|FL4498536|FL4498539|FL4498541|FL4498544,"Includes:|woman bank teller|Circular Quay night photos|Anne Devenson (at Women in Education conference)|Harbour Bridge at night|Migrant women (Paddy's market)|? Norman with|Old Women|Women in Education conference|Gail Shelton|Women outside Paddy's market|Sydney Opera House at night|Sydney Harbour Bridge at night|Old women (Paddy's market)|Original negative sleeve titled Night photos Circular Quay, Oct 21 1974, Anne",,bank personnel|aged people|women|conventions,,
02,01,0018,ITEM,"Item 0018: Tribune negatives including Vietnam demonstration at University of Sydney, New South Wales, 1975",ON 160/Item 0018,1038214,110369160,1975,1975-01-01 00:00:00,1975-12-31 00:00:00,30 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369160,http://archival.sl.nsw.gov.au/Details/archive/110368842,30,FL4497115|FL4497116|FL4497117|FL4497118|FL4497122|FL4497125|FL4497126|FL4497127|FL4497128|FL4497130|FL4497132|FL4497134|FL4497136|FL4497141|FL4497142|FL4497144|FL4497146|FL4497147|FL4497148|FL4497149|FL4497152|FL4497154|FL4497155|FL4497157|FL4497160|FL4497161|FL4497163|FL4497165|FL4497166|FL4497168,"Includes:|Bicycle demonstration, February 1975|Alex Carey|Dien|Vietnam demonstration at Sydney University|Original negative sleeve titled Bike demo 27.2.1975, ABC house","Vietnam War, 1961-1975--Protest movements--New South Wales--Sydney",demonstrations|nurses|students,,University of Sydney (N.S.W.)
02,01,0019,ITEM,"Item 0019: Tribune negatives including Tribune sellers and Tribune collective meeting, July 1975",ON 160/Item 0019,1043314,110369162,July 1975,1975-01-01 00:00:00,1975-12-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369162,http://archival.sl.nsw.gov.au/Details/archive/110368842,35,FL4499586|FL4499588|FL4499591|FL4499592|FL4499593|FL4499595|FL4499597|FL4499600|FL4499602|FL4499604|FL4499605|FL4499611|FL4499613|FL4499615|FL4499616|FL4499618|FL4499621|FL4499624|FL4499626|FL4499627|FL4499630|FL4499632|FL4499633|FL4499635|FL4499638|FL4499639|FL4499641|FL4499642|FL4499644|FL4499647|FL4499648|FL4499651|FL4499657|FL4499659|FL4499660,"Includes:|Denis Freney|Julie Rigg asleep on floor|George Harrison|Charlie Gifford|Rhonda Ellis|Joyce Stevens|Newtown at night (Thursday)|Julie Rigg asleep in hat|Tribune sellers|Tribune collective meeting|Original negative sleeve titled Newton night photos July 75, Tribune sellers, Tribune collective mtg, Julie asleep",,portraits|conventions|newspaper sellers,"Gifford, Charlie|Freney, Denis",
02,01,0020,ITEM,"Item 0020: Tribune negatives including Eastments demonstration, May 1974 / photographed by Anne",ON 160/Item 0020,1043315,110369163,May 1974,1974-01-01 00:00:00,1974-12-31 00:00:00,15 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369163,http://archival.sl.nsw.gov.au/Details/archive/110368842,15,FL4488688|FL4488693|FL4488696|FL4488698|FL4488701|FL4488703|FL4488705|FL4488707|FL4488709|FL4488711|FL4488715|FL4488719|FL4488721|FL4488723|FL4488725,"Includes:|Builders laborers women demonstration|Eastments demonstration|Ros Harrison|Original negative sleeve titled demo Eastments, 30.5.74, Anne",,demonstrations|women,,
02,01,0021,ITEM,"Item 0021: Tribune negatives including child care demonstration, August 1974",ON 160/Item 0021,1043316,110369164,August 1974,1974-01-01 00:00:00,1974-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369164,http://archival.sl.nsw.gov.au/Details/archive/110368842,38,FL4488805|FL4488809|FL4488810|FL4488811|FL4488812|FL4488813|FL4488815|FL4488817|FL4488819|FL4488820|FL4488822|FL4488824|FL4488825|FL4488827|FL4488829|FL4488830|FL4488831|FL4488832|FL4488833|FL4488835|FL4488836|FL4488838|FL4488841|FL4488843|FL4488845|FL4488846|FL4488847|FL4488849|FL4488852|FL4488854|FL4488856|FL4488857|FL4488859|FL4488860|FL4488861|FL4488863|FL4488865|FL4488867,"Includes:|Child care demonstration, August 1974|Kerryn Higgs|Julie Rigg at child care demonstration, August 1974|Original negative sleeve titled child care demo, 2 Aug 74",,demonstrations|women|child care,,
02,01,0022,ITEM,"Item 0022: Tribune negatives including abortion march, May 1974 / photographed by Anne",ON 160/Item 0022,1043317,110369165,May 1974,1974-01-01 00:00:00,1974-12-31 00:00:00,32 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369165,http://archival.sl.nsw.gov.au/Details/archive/110368842,32,FL4497189|FL4497192|FL4497194|FL4497196|FL4497200|FL4497202|FL4497203|FL4497205|FL4497207|FL4497209|FL4497211|FL4497214|FL4497215|FL4497216|FL4497217|FL4497218|FL4497221|FL4497225|FL4497227|FL4497229|FL4497231|FL4497232|FL4497233|FL4497234|FL4497235|FL4497236|FL4497237|FL4497238|FL4497239|FL4497240|FL4497241|FL4497245,"Includes:|Control in abortion march, May 1974|Abortion march, May 1974|Bridget Gilling, May 1974|Margaret Roadknight|Joyce Stevens at abortion demonstration|Original negative sleeve titled abortion march, 11.5.74, Anne",,demonstrations|women|abortion,,
02,01,0023,ITEM,"Item 0023: Tribune negatives including Female Soc [?] conference, October 1974 / photographed by Anne",ON 160/Item 0023,1043319,110369166,October 1974,1974-01-01 00:00:00,1974-12-31 00:00:00,31 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369166,http://archival.sl.nsw.gov.au/Details/archive/110368842,31,FL4488477|FL4488482|FL4488483|FL4488486|FL4488488|FL4488492|FL4488493|FL4488497|FL4488499|FL4488501|FL4488504|FL4488506|FL4488511|FL4488513|FL4488514|FL4488517|FL4488519|FL4488522|FL4488523|FL4488526|FL4488527|FL4488530|FL4488532|FL4488534|FL4488536|FL4488537|FL4488538|FL4488540|FL4488541|FL4488542|FL4488544,"Includes:|Ros Harrison||Julie Rigg on train, October 1974|Female Soc [?] conference, October 1974|Jenny Burt, Female Soc [?] conference|Pat Vort-Ronald|Original negative sleeve titled Fem/Soc conference, Oct 5-6 1974, Anne",,women|conventions,,
02,01,0024,ITEM,"Item 0024: Tribune negatives including office workers and Women's Film Workshop at co-operative, 1974",ON 160/Item 0024,1043320,110369167,1974,1974-01-01 00:00:00,1974-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369167,http://archival.sl.nsw.gov.au/Details/archive/110368842,36,FL4500188|FL4500189|FL4500190|FL4500191|FL4500192|FL4500193|FL4500194|FL4500195|FL4500196|FL4500197|FL4500198|FL4500199|FL4500200|FL4500201|FL4500202|FL4500203|FL4500204|FL4500205|FL4500206|FL4500207|FL4500208|FL4500212|FL4500213|FL4500214|FL4500215|FL4500216|FL4500217|FL4500218|FL4500219|FL4500220|FL4500221|FL4500222|FL4500223|FL4500224|FL4500225|FL4500226,"Includes:|Office worker, ABC|Typists, ABC|Women's Film Workshop at co-operative|Ansara passport|Bus conductress|Gillian Coote|Julie Rigg at the office|Original negative sleeve titled 1974",,women|office workers,,
02,01,0025,ITEM,"Item 0025: Tribune negatives including nurses demonstration, 1974",ON 160/Item 0025,1043321,110369168,1974,1974-01-01 00:00:00,1974-12-31 00:00:00,24 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369168,http://archival.sl.nsw.gov.au/Details/archive/110368842,24,FL4487422|FL4487426|FL4487427|FL4487429|FL4487433|FL4487435|FL4487438|FL4487440|FL4487443|FL4487445|FL4487447|FL4487449|FL4487450|FL4487452|FL4487455|FL4487458|FL4487460|FL4487463|FL4487470|FL4487471|FL4487473|FL4487476|FL4487478|FL4487480,Includes:|Nurses demonstration|Original negative sleeve titled nurses demo,,nurses|demonstrations|women,,
02,01,0026,ITEM,"Item 0026: Tribune negatives including political economy demonstration at University of Sydney, March-April 1975",ON 160/Item 0026,1043324,110369169,March-April 1975,1975-01-01 00:00:00,1975-12-31 00:00:00,17 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369169,http://archival.sl.nsw.gov.au/Details/archive/110368842,17,FL4486790|FL4486791|FL4486792|FL4486793|FL4486794|FL4486795|FL4486796|FL4486797|FL4486798|FL4486799|FL4486800|FL4486801|FL4486802|FL4486803|FL4486804|FL4486805|FL4486806,"Includes:|Political Economy demonstration (Sydney University)|Joe Petty, April 1975|Original negative sleeve titled Vietnamese women, Syd Uni pol econ [?] 75, March? 1975",Student movements--New South Wales--Sydney.,demonstrations|students,,University of Sydney (N.S.W.)
02,01,0027,ITEM,"Item 0027: Tribune negatives including Barbara Hall, Rhonda Ellis and Anne Plummer, [ca. 1974-1975]",ON 160/Item 0027,1043330,110369170,ca. 1974-1975,1974-01-01 00:00:00,1975-12-31 00:00:00,23 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369170,http://archival.sl.nsw.gov.au/Details/archive/110368842,23,FL4498333|FL4498335|FL4498337|FL4498339|FL4498341|FL4498343|FL4498344|FL4498346|FL4498349|FL4498351|FL4498353|FL4498354|FL4498355|FL4498357|FL4498359|FL4498361|FL4498363|FL4498364|FL4498366|FL4498367|FL4498368|FL4498369|FL4498370,Includes:|Barbara Hall|Rhonda Ellis|White Bay|Anne Plummer|Original negative sleeve titled Anne Plummer and Rhonda on phone,,women|portraits,,
02,01,0028,ITEM,"Item 0028: Tribune negatives including abortion conference, June 1975 / photographed by Anne Roberts",ON 160/Item 0028,1043335,110369171,June 1975,1975-01-01 00:00:00,1975-12-31 00:00:00,15 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369171,http://archival.sl.nsw.gov.au/Details/archive/110368842,15,FL4488808|FL4488814|FL4488816|FL4488818|FL4488821|FL4488823|FL4488826|FL4488828|FL4488834|FL4488837|FL4488839|FL4488840|FL4488842|FL4488844|FL4488848,"Includes:|Abortion Conference, June 1975|Freedom of the City|New Theatre (""Freedom of the City"")|Original negative sleeve titled abortion conference June 14, 15 1975 and ""Freedom of the City"" June 13, Anne Roberts",,portraits|conventions|abortion,,
